"age","workclass","education","maritalstatus","occupation","relationship","race","sex","capitalgain","capitalloss","hoursperweek","over50k"
35," Private"," 11th"," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,40," <=50K"
28," Private"," HS-grad"," Never-married"," Transport-moving"," Own-child"," White"," Male",0,0,20," <=50K"
36," Private"," Some-college"," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," <=50K"
55," Private"," Some-college"," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,38," <=50K"
30," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," <=50K"
21," Private"," Some-college"," Never-married"," Farming-fishing"," Own-child"," Black"," Male",0,0,10," <=50K"
33," Federal-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," <=50K"
31," ?"," Bachelors"," Married-civ-spouse"," ?"," Wife"," White"," Female",0,1902,20," >50K"
21," ?"," HS-grad"," Never-married"," ?"," Other-relative"," White"," Male",0,0,60," <=50K"
73," ?"," HS-grad"," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,15," <=50K"
59," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," >50K"
23," Private"," 11th"," Never-married"," Craft-repair"," Unmarried"," White"," Male",0,0,35," <=50K"
45," Private"," Some-college"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,44," >50K"
24," Private"," Some-college"," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,30," <=50K"
51," Private"," HS-grad"," Divorced"," Sales"," Not-in-family"," White"," Male",0,0,45," <=50K"
43," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," >50K"
37," Private"," HS-grad"," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,42," <=50K"
22," Private"," Bachelors"," Never-married"," Exec-managerial"," Own-child"," White"," Female",0,0,7," <=50K"
38," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,48," <=50K"
46," Local-gov"," 11th"," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,40," <=50K"
49," Federal-gov"," HS-grad"," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," <=50K"
46," Private"," HS-grad"," Never-married"," Craft-repair"," Unmarried"," White"," Male",0,0,40," <=50K"
43," Private"," Assoc-voc"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,50," <=50K"
36," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," >50K"
41," Private"," Some-college"," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," >50K"
40," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,44," <=50K"
29," Private"," HS-grad"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," <=50K"
43," Self-emp-not-inc"," HS-grad"," Divorced"," Other-service"," Unmarried"," White"," Male",0,0,45," <=50K"
41," Private"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",7688,0,50," >50K"
25," Private"," Some-college"," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,42," <=50K"
24," Private"," HS-grad"," Never-married"," Other-service"," Own-child"," White"," Female",0,0,25," <=50K"
36," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," <=50K"
46," Private"," Masters"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,45," >50K"
37," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,99," >50K"
20," Private"," Some-college"," Never-married"," Handlers-cleaners"," Not-in-family"," White"," Male",0,0,30," <=50K"
47," Private"," Some-college"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," <=50K"
68," Private"," Some-college"," Widowed"," Other-service"," Not-in-family"," White"," Female",0,0,20," <=50K"
23," Private"," Some-college"," Married-civ-spouse"," Sales"," Wife"," White"," Female",0,0,40," <=50K"
39," Private"," HS-grad"," Never-married"," Other-service"," Own-child"," White"," Female",0,0,38," <=50K"
20," Private"," Some-college"," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," <=50K"
17," Private"," 10th"," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,15," <=50K"
60," Private"," 10th"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," <=50K"
30," Private"," Assoc-acdm"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," <=50K"
48," Private"," Some-college"," Divorced"," Exec-managerial"," Not-in-family"," White"," Male",0,0,50," >50K"
31," Private"," Some-college"," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,45," <=50K"
21," Private"," Some-college"," Never-married"," Sales"," Own-child"," White"," Male",0,0,40," <=50K"
30," Private"," 12th"," Divorced"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,40," <=50K"
21," Private"," HS-grad"," Never-married"," Handlers-cleaners"," Unmarried"," White"," Male",0,0,45," <=50K"
22," Private"," Bachelors"," Never-married"," Exec-managerial"," Own-child"," White"," Male",2202,0,4," <=50K"
22," Private"," Bachelors"," Never-married"," Exec-managerial"," Own-child"," White"," Female",0,0,35," <=50K"
39," Private"," Masters"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,55," >50K"
38," Private"," Bachelors"," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,50," <=50K"
39," Private"," 11th"," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,1876,46," <=50K"
59," Private"," HS-grad"," Divorced"," Handlers-cleaners"," Not-in-family"," Black"," Male",0,0,40," <=50K"
46," Private"," Bachelors"," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,48," <=50K"
46," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",99999,0,72," >50K"
44," Local-gov"," Masters"," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,40," <=50K"
25," Private"," HS-grad"," Separated"," Protective-serv"," Own-child"," Black"," Male",0,0,40," <=50K"
27," Private"," 10th"," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,40," <=50K"
36," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1485,50," >50K"
33," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," >50K"
28," Private"," HS-grad"," Never-married"," Exec-managerial"," Not-in-family"," Asian-Pac-Islander"," Female",0,0,40," <=50K"
66," Self-emp-inc"," 7th-8th"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," >50K"
31," Private"," HS-grad"," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,8," <=50K"
27," Private"," 10th"," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,40," <=50K"
42," Self-emp-inc"," Masters"," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,60," >50K"
48," Local-gov"," Bachelors"," Married-spouse-absent"," Adm-clerical"," Unmarried"," Asian-Pac-Islander"," Female",0,0,40," <=50K"
43," Private"," Some-college"," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,0,20," >50K"
39," Private"," HS-grad"," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Female",0,0,40," <=50K"
45," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,42," >50K"
27," Private"," HS-grad"," Never-married"," Machine-op-inspct"," Own-child"," Asian-Pac-Islander"," Male",0,0,40," <=50K"
41," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,50," >50K"
35," Private"," Bachelors"," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,0,24," <=50K"
27," Private"," Bachelors"," Never-married"," Tech-support"," Own-child"," Asian-Pac-Islander"," Female",0,0,40," <=50K"
26," Private"," 5th-6th"," Never-married"," Farming-fishing"," Other-relative"," Black"," Male",0,0,40," <=50K"
51," Private"," 7th-8th"," Married-spouse-absent"," Craft-repair"," Not-in-family"," Black"," Male",0,0,50," <=50K"
26," Private"," HS-grad"," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," <=50K"
47," Local-gov"," Some-college"," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,33," <=50K"
42," Private"," HS-grad"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,50," >50K"
31," Private"," Bachelors"," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,50," <=50K"
24," Private"," HS-grad"," Divorced"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,40," <=50K"
23," Private"," Some-college"," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," <=50K"
27," Private"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," <=50K"
49," Local-gov"," Doctorate"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," >50K"
26," Private"," HS-grad"," Divorced"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,40," <=50K"
33," Private"," Some-college"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,60," <=50K"
27," Self-emp-inc"," HS-grad"," Never-married"," Sales"," Own-child"," White"," Male",0,0,45," <=50K"
45," Private"," HS-grad"," Never-married"," Craft-repair"," Own-child"," White"," Male",10520,0,48," >50K"
21," Private"," HS-grad"," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,24," <=50K"
37," Private"," Some-college"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," <=50K"
19," Private"," HS-grad"," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,40," <=50K"
58," Self-emp-inc"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," <=50K"
27," Private"," Some-college"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," <=50K"
71," ?"," 7th-8th"," Widowed"," ?"," Other-relative"," White"," Female",0,0,16," <=50K"
19," State-gov"," Some-college"," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,10," <=50K"
21," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," <=50K"
45," Private"," Doctorate"," Divorced"," Prof-specialty"," Not-in-family"," White"," Male",0,0,45," >50K"
21," Private"," Some-college"," Never-married"," Sales"," Own-child"," White"," Female",0,0,47," <=50K"
40," Private"," Assoc-acdm"," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",0,0,42," >50K"
59," Private"," 9th"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," <=50K"
29," Private"," Assoc-acdm"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," <=50K"
18," Self-emp-not-inc"," HS-grad"," Never-married"," Farming-fishing"," Own-child"," Asian-Pac-Islander"," Male",0,0,40," <=50K"
29," Private"," Some-college"," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,41," >50K"
34," Local-gov"," Some-college"," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,35," <=50K"
29," Federal-gov"," Bachelors"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7688,0,40," >50K"
47," Private"," HS-grad"," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," <=50K"
40," State-gov"," Assoc-acdm"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," >50K"
45," Private"," Bachelors"," Never-married"," Tech-support"," Own-child"," White"," Male",0,0,40," <=50K"
67," ?"," 9th"," Divorced"," ?"," Not-in-family"," White"," Female",2050,0,40," <=50K"
48," State-gov"," Some-college"," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,1902,40," >50K"
47," Private"," 7th-8th"," Married-spouse-absent"," Other-service"," Unmarried"," White"," Female",0,0,30," <=50K"
54," Private"," HS-grad"," Married-spouse-absent"," Exec-managerial"," Not-in-family"," White"," Female",0,0,43," <=50K"
45," Private"," Bachelors"," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," <=50K"
47," State-gov"," HS-grad"," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," >50K"
44," Private"," Some-college"," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,48," <=50K"
22," Self-emp-inc"," 7th-8th"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",2580,0,40," <=50K"
29," Private"," 7th-8th"," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," <=50K"
46," Local-gov"," Bachelors"," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",99999,0,40," >50K"
28," Self-emp-not-inc"," Assoc-voc"," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,60," <=50K"
70," Private"," HS-grad"," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,23," <=50K"
27," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,30," <=50K"
23," ?"," Some-college"," Separated"," ?"," Unmarried"," White"," Female",0,0,20," <=50K"
60," Private"," Prof-school"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",3781,0,16," <=50K"
46," Local-gov"," Bachelors"," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,40," >50K"
17," Local-gov"," 10th"," Never-married"," Protective-serv"," Own-child"," White"," Female",0,1602,40," <=50K"
41," Self-emp-inc"," Prof-school"," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," >50K"
36," Local-gov"," Some-college"," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,48," <=50K"
54," State-gov"," Some-college"," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",0,0,40," >50K"
47," Private"," 7th-8th"," Married-civ-spouse"," Machine-op-inspct"," Wife"," Black"," Female",0,0,35," <=50K"
68," Private"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,30," <=50K"
31," Private"," Some-college"," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",0,0,40," >50K"
30," Private"," HS-grad"," Divorced"," Adm-clerical"," Unmarried"," Black"," Female",0,0,62," <=50K"
24," Private"," Bachelors"," Never-married"," Prof-specialty"," Own-child"," White"," Male",0,0,20," <=50K"
30," Private"," Some-college"," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,40," <=50K"
39," Private"," Bachelors"," Divorced"," Tech-support"," Not-in-family"," White"," Male",0,0,40," <=50K"
42," Private"," Bachelors"," Married-civ-spouse"," Adm-clerical"," Husband"," Asian-Pac-Islander"," Male",0,0,40," >50K"
52," Private"," Assoc-acdm"," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,55," >50K"
43," Private"," Some-college"," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,48," <=50K"
32," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," <=50K"
41," Private"," HS-grad"," Divorced"," Sales"," Unmarried"," White"," Female",0,0,40," <=50K"
29," Private"," Bachelors"," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,41," <=50K"
20," Private"," HS-grad"," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,40," <=50K"
53," Private"," Some-college"," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,25," <=50K"
32," Self-emp-inc"," Some-college"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," <=50K"
31," Private"," Some-college"," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," <=50K"
40," Local-gov"," Masters"," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,40," <=50K"
48," Self-emp-inc"," Bachelors"," Divorced"," Sales"," Not-in-family"," White"," Male",0,0,60," >50K"
45," Federal-gov"," Masters"," Divorced"," Exec-managerial"," Not-in-family"," White"," Male",0,0,40," >50K"
54," Private"," Masters"," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,0,45," >50K"
20," Private"," Some-college"," Never-married"," Tech-support"," Own-child"," White"," Male",0,0,15," <=50K"
52," Private"," HS-grad"," Divorced"," Machine-op-inspct"," Not-in-family"," White"," Female",0,0,40," <=50K"
31," Local-gov"," HS-grad"," Never-married"," Transport-moving"," Own-child"," White"," Male",0,0,40," <=50K"
45," Federal-gov"," Assoc-acdm"," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",0,0,40," <=50K"
20," Private"," Some-college"," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,35," <=50K"
27," Private"," HS-grad"," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," <=50K"
57," State-gov"," HS-grad"," Divorced"," Exec-managerial"," Not-in-family"," White"," Female",0,0,50," <=50K"
26," Private"," Assoc-acdm"," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," <=50K"
47," ?"," HS-grad"," Married-civ-spouse"," ?"," Not-in-family"," White"," Female",0,0,35," <=50K"
24," Private"," Some-college"," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,40," <=50K"
